Date,MGM,LVS,PENN,WYNN,UNEM,CPI,GDPCAP,INT,RATE,PASS
9/24/2010,10.077929,22.49521,6.543070,59.531162,9.5,1.143682658,50706,13.59,4.37,68630750
9/27/2010,10.625746,23.40889,6.699073,57.498402,9.5,1.143682658,50706,13.59,4.37,68630750
9/28/2010,10.805202,23.73568,6.723943,57.841583,9.5,1.143682658,50706,13.59,4.37,68630750
9/29/2010,10.606853,22.98205,6.742030,57.075977,9.5,1.143682658,50706,13.59,4.37,68630750
9/30/2010,10.654078,23.24216,6.694551,57.267391,9.5,1.143682658,50706,13.59,4.32,68630750
10/1/2010,10.625746,23.46891,6.800814,57.478588,9.4,1.172187606,50859,13.59,4.32,69931454
10/4/2010,10.729639,24.30256,6.839249,59.735733,9.4,1.172187606,50859,13.59,4.32,69931454
10/5/2010,11.060216,24.74272,6.977165,61.187737,9.4,1.172187606,50859,13.59,4.32,69931454
10/6/2010,10.975210,24.07581,6.954556,59.511375,9.4,1.172187606,50859,13.59,4.32,69931454
10/7/2010,11.060216,23.86239,6.977165,58.917362,9.4,1.172187606,50859,13.59,4.27,69931454
10/8/2010,12.807564,24.87611,7.160298,61.940132,9.4,1.172187606,50859,13.59,4.27,69931454
10/11/2010,12.731999,25.75644,7.189690,67.173836,9.4,1.172187606,50859,13.59,4.27,69931454
10/12/2010,12.854787,26.00987,7.167081,67.556656,9.4,1.172187606,50859,13.59,4.27,69931454
10/13/2010,11.428576,25.96986,7.144472,67.444443,9.4,1.172187606,50859,13.59,4.27,69931454
10/14/2010,10.918540,26.08990,7.017861,67.048439,9.4,1.172187606,50859,13.59,4.19,69931454
10/15/2010,10.446284,25.78978,6.920642,67.279434,9.4,1.172187606,50859,13.59,4.19,69931454
10/18/2010,10.550181,25.88315,7.008818,67.345421,9.4,1.172187606,50859,13.59,4.19,69931454
10/19/2010,10.181824,24.73606,6.929686,64.606506,9.4,1.172187606,50859,13.59,4.19,69931454
10/20/2010,10.342390,25.73644,7.049514,66.764656,9.4,1.172187606,50859,13.59,4.19,69931454
10/21/2010,10.389614,25.32962,7.424825,68.137436,9.4,1.172187606,50859,13.59,4.21,69931454
10/22/2010,10.616296,25.86315,7.644133,68.916237,9.4,1.172187606,50859,13.59,4.21,69931454
10/25/2010,10.380170,26.30998,7.560479,68.21003,9.4,1.172187606,50859,13.59,4.21,69931454
10/26/2010,10.361282,27.34372,7.603437,69.378204,9.4,1.172187606,50859,13.59,4.21,69931454
10/27/2010,10.314054,27.38373,7.517522,68.995407,9.4,1.172187606,50859,13.59,4.21,69931454
10/28/2010,10.389614,29.76463,7.497174,70.651985,9.4,1.172187606,50859,13.59,4.23,69931454
10/29/2010,10.323500,30.59828,7.503957,70.724594,9.4,1.172187606,50859,13.59,4.23,69931454
11/1/2010,10.314054,31.49862,7.490391,72.110565,9.8,1.143160912,50859,13.44,4.23,69004779
11/2/2010,10.531292,32.70576,7.533348,74.295143,9.8,1.143160912,50859,13.44,4.23,69004779
11/3/2010,11.626924,33.26597,7.508478,73.351372,9.8,1.143160912,50859,13.44,4.23,69004779
11/4/2010,11.636370,34.68649,7.659959,74.262131,9.8,1.143160912,50859,13.44,4.24,69004779
11/5/2010,11.438021,34.66650,7.492652,74.625168,9.8,1.143160912,50859,13.44,4.24,69004779
11/8/2010,12.203074,35.21336,7.768483,76.915291,9.8,1.143160912,50859,13.44,4.24,69004779
11/9/2010,12.278636,34.75319,7.867963,75.153137,9.8,1.143160912,50859,13.44,4.24,69004779
11/10/2010,12.637550,33.34599,7.967443,75.403946,9.8,1.143160912,50859,13.44,4.24,69004779
11/11/2010,12.543098,33.77949,8.082749,75.608521,9.8,1.143160912,50859,13.44,4.17,69004779
11/12/2010,12.203074,32.29226,7.906398,73.25898,9.8,1.143160912,50859,13.44,4.17,69004779
11/15/2010,12.212522,32.74576,7.976487,73.747383,9.8,1.143160912,50859,13.44,4.17,69004779
11/16/2010,11.683595,30.83838,7.827267,71.318588,9.8,1.143160912,50859,13.44,4.17,69004779
11/17/2010,11.164111,29.94470,7.811440,69.629013,9.8,1.143160912,50859,13.44,4.17,69004779
11/18/2010,11.390798,31.39859,7.813701,71.905975,9.8,1.143160912,50859,13.44,4.39,69004779
11/19/2010,11.475802,32.93916,7.971965,73.359077,9.8,1.143160912,50859,13.44,4.39,69004779
11/22/2010,12.004728,34.07294,7.971965,74.940346,9.8,1.143160912,50859,13.44,4.39,69004779
11/23/2010,11.494694,32.71909,7.777527,72.404587,9.8,1.143160912,50859,13.44,4.39,69004779
11/24/2010,11.749711,33.96623,7.999096,73.480148,9.8,1.143160912,50859,13.44,4.4,69004779
11/26/2010,11.608035,33.38600,7.924486,72.718002,9.8,1.143160912,50859,13.44,4.4,69004779
11/29/2010,11.579700,33.67946,7.822745,72.817734,9.8,1.143160912,50859,13.44,4.4,69004779
11/30/2010,11.541920,33.39933,7.938051,72.012817,9.8,1.143160912,50859,13.44,4.4,69004779
12/1/2010,11.693043,34.23967,8.021705,74.641151,9.3,1.495723527,50859,13.44,4.4,68144587
12/2/2010,12.136960,32.79245,8.021705,73.700951,9.3,1.495723527,50859,13.44,4.46,68144587
12/3/2010,12.750892,32.83914,8.297536,73.608368,9.3,1.495723527,50859,13.44,4.46,68144587
12/6/2010,12.533653,32.69240,8.236491,73.337692,9.3,1.495723527,50859,13.44,4.46,68144587
12/7/2010,12.760336,31.73872,8.222926,72.276375,9.3,1.495723527,50859,13.44,4.46,68144587
12/8/2010,13.015354,30.70500,8.069184,72.262108,9.3,1.495723527,50859,13.44,4.46,68144587
12/9/2010,12.646996,31.17184,8.161881,72.198006,9.3,1.495723527,50859,13.44,4.61,68144587
12/10/2010,12.514764,30.24482,7.947095,71.941589,9.3,1.495723527,50859,13.44,4.61,68144587
12/13/2010,12.448647,30.18479,7.779787,71.414497,9.3,1.495723527,50859,13.44,4.61,68144587
12/14/2010,12.231412,29.11106,7.635089,70.944389,9.3,1.495723527,50859,13.44,4.61,68144587
12/15/2010,12.014172,28.19070,7.451956,71.756386,9.3,1.495723527,50859,13.44,4.61,68144587
12/16/2010,12.524209,30.17812,7.569523,75.211037,9.3,1.495723527,50859,13.44,4.83,68144587
12/17/2010,12.883124,30.26482,7.612480,74.755173,9.3,1.495723527,50859,13.44,4.83,68144587
12/20/2010,13.544280,31.66535,7.711960,75.339241,9.3,1.495723527,50859,13.44,4.83,68144587
12/21/2010,14.063763,31.60533,7.750396,75.43895,9.3,1.495723527,50859,13.44,4.83,68144587
12/22/2010,13.912640,30.70500,7.847615,74.078484,9.3,1.495723527,50859,13.44,4.83,68144587
12/23/2010,13.855968,30.55160,7.922225,73.366173,9.3,1.495723527,50859,13.44,4.81,68144587
12/27/2010,13.950421,30.45156,7.779787,72.73938,9.3,1.495723527,50859,13.44,4.81,68144587
12/28/2010,14.073208,29.79798,7.849876,72.433083,9.3,1.495723527,50859,13.44,4.81,68144587
12/29/2010,14.092099,29.89801,7.938051,73.088379,9.3,1.495723527,50859,13.44,4.81,68144587
12/30/2010,13.997644,29.59790,7.901877,72.447311,9.3,1.495723527,50859,13.44,4.86,68144587
12/31/2010,14.025982,30.64497,7.947095,73.964508,9.3,1.495723527,50859,13.44,4.86,68144587
1/3/2011,14.526572,30.40488,7.825006,77.632813,9.1,1.631846857,50646,13.44,4.86,68631120
1/4/2011,14.488791,31.83209,7.680307,80.054604,9.1,1.631846857,50646,13.44,4.86,68631120
1/5/2011,14.611579,32.03215,7.691612,81.087433,9.1,1.631846857,50646,13.44,4.86,68631120
1/6/2011,14.375450,31.77206,7.653177,81.678627,9.1,1.631846857,50646,13.44,4.77,68631120
1/7/2011,15.442747,33.27263,7.856658,84.570541,9.1,1.631846857,50646,13.44,4.77,68631120
1/10/2011,15.423858,33.74614,8.014922,84.549187,9.1,1.631846857,50646,13.44,4.77,68631120
1/11/2011,15.386080,32.81245,8.075967,83.402405,9.1,1.631846857,50646,13.44,4.77,68631120
1/12/2011,15.423858,32.41897,7.935790,83.181572,9.1,1.631846857,50646,13.44,4.77,68631120
1/13/2011,15.386080,31.48528,7.858919,83.138847,9.1,1.631846857,50646,13.44,4.71,68631120
1/14/2011,15.829993,32.05884,7.899616,84.634659,9.1,1.631846857,50646,13.44,4.71,68631120
1/18/2011,15.716653,31.46528,7.825006,84.663162,9.1,1.631846857,50646,13.44,4.71,68631120
1/19/2011,14.951600,30.96509,7.784309,84.178802,9.1,1.631846857,50646,13.44,4.71,68631120
1/20/2011,14.479346,30.29817,7.915442,82.796951,9.1,1.631846857,50646,13.44,4.74,68631120
1/21/2011,14.167654,30.23814,8.051097,82.590378,9.1,1.631846857,50646,13.44,4.74,68631120
1/24/2011,14.262109,30.56494,8.243274,82.184372,9.1,1.631846857,50646,13.44,4.74,68631120
1/25/2011,13.770960,30.03807,8.198056,81.785484,9.1,1.631846857,50646,13.44,4.74,68631120
1/26/2011,14.403787,30.69832,8.342754,84.520683,9.1,1.631846857,50646,13.44,4.74,68631120
1/27/2011,14.356561,31.29188,8.394755,84.670258,9.1,1.631846857,50646,13.44,4.8,68631120
1/28/2011,13.685956,30.41153,8.225187,81.564659,9.1,1.631846857,50646,13.44,4.8,68631120
1/31/2011,14.007091,31.00511,8.078227,82.861053,9.1,1.631846857,50646,13.44,4.8,68631120
2/1/2011,14.252663,32.73910,8.236491,84.891052,9,2.107584629,50646,13.44,4.8,68080271
2/2/2011,14.356561,32.96586,8.139272,84.670258,9,2.107584629,50646,13.44,4.8,68080271
2/3/2011,14.309337,33.53274,8.489713,85.047798,9,2.107584629,50646,13.44,4.81,68080271
2/4/2011,13.988201,30.69832,8.410581,84.093307,9,2.107584629,50646,13.44,4.81,68080271
2/7/2011,14.110987,30.75168,8.369885,84.057716,9,2.107584629,50646,13.44,4.81,68080271
2/8/2011,14.819367,30.91840,8.378928,85.603371,9,2.107584629,50646,13.44,4.81,68080271
2/9/2011,14.828815,30.81838,8.345015,86.564964,9,2.107584629,50646,13.44,4.81,68080271
2/10/2011,14.904378,30.84504,8.288492,85.582031,9,2.107584629,50646,13.44,5.05,68080271
2/11/2011,14.677694,31.49196,8.256839,91.957062,9,2.107584629,50646,13.44,5.05,68080271
2/14/2011,14.233770,32.01882,8.247796,91.137878,9,2.107584629,50646,13.44,5.05,68080271
2/15/2011,14.252663,32.09884,8.168664,91.315964,9,2.107584629,50646,13.44,5.05,68080271
2/16/2011,14.224327,32.19222,8.263622,91.088043,9,2.107584629,50646,13.44,5.05,68080271
2/17/2011,14.110987,32.61906,8.155098,91.50119,9,2.107584629,50646,13.44,5,68080271
2/18/2011,13.997644,31.85210,8.125707,90.959824,9,2.107584629,50646,13.44,5,68080271
2/22/2011,13.157030,30.54493,7.872485,87.661911,9,2.107584629,50646,13.44,5,68080271
2/23/2011,12.741446,30.24482,7.811440,85.717331,9,2.107584629,50646,13.44,5,68080271
2/24/2011,12.864230,29.99806,7.736830,84.969437,9,2.107584629,50646,13.44,4.95,68080271
2/25/2011,13.279818,30.67831,7.879267,86.785774,9,2.107584629,50646,13.44,4.95,68080271
2/28/2011,13.166476,31.10514,8.087271,87.562187,9,2.107584629,50646,13.44,4.95,68080271
3/1/2011,12.826454,29.14439,8.062401,89.627831,9,2.681603264,50646,13.44,4.95,68260451
3/2/2011,12.656444,29.50454,8.335971,89.805893,9,2.681603264,50646,13.44,4.95,68260451
3/3/2011,13.072026,29.23777,8.433190,92.975586,9,2.681603264,50646,13.44,4.87,68260451
3/4/2011,12.996467,29.11106,8.415103,93.175072,9,2.681603264,50646,13.44,4.87,68260451
3/7/2011,12.694221,28.13735,8.164142,90.033852,9,2.681603264,50646,13.44,4.87,68260451
3/8/2011,12.817007,28.22404,8.369885,90.50396,9,2.681603264,50646,13.44,4.87,68260451
3/9/2011,12.769782,28.15069,8.421886,91.237602,9,2.681603264,50646,13.44,4.87,68260451
3/10/2011,12.155852,26.60343,8.168664,87.676163,9,2.681603264,50646,13.44,4.88,68260451
3/11/2011,12.335308,26.71681,8.211621,88.174774,9,2.681603264,50646,13.44,4.88,68260451
3/14/2011,12.099180,25.75644,7.924486,88.317223,9,2.681603264,50646,13.44,4.88,68260451
3/15/2011,11.985838,25.30294,7.858919,86.308533,9,2.681603264,50646,13.44,4.88,68260451
3/16/2011,11.645814,24.81609,7.843093,83.366783,9,2.681603264,50646,13.44,4.88,68260451
3/17/2011,11.938616,24.85610,7.861180,84.178802,9,2.681603264,50646,13.44,4.76,68260451
3/18/2011,11.787492,24.23587,7.822745,82.953644,9,2.681603264,50646,13.44,4.76,68260451
3/21/2011,12.174741,25.80313,7.913181,86.728798,9,2.681603264,50646,13.44,4.76,68260451
3/22/2011,12.061400,25.41632,7.784309,84.342621,9,2.681603264,50646,13.44,4.76,68260451
3/23/2011,11.985838,26.02988,7.809179,86.166077,9,2.681603264,50646,13.44,4.76,68260451
3/24/2011,12.373089,27.97061,7.929007,88.495293,9,2.681603264,50646,13.44,4.81,68260451
3/25/2011,12.486430,28.38411,7.942573,90.482582,9,2.681603264,50646,13.44,4.81,68260451
3/28/2011,12.174741,27.89058,7.797875,89.122101,9,2.681603264,50646,13.44,4.81,68260451
3/29/2011,12.146406,28.35744,7.829527,89.663422,9,2.681603264,50646,13.44,4.81,68260451
3/30/2011,12.439201,28.99101,8.342754,90.931343,9,2.681603264,50646,13.44,4.81,68260451
3/31/2011,12.420314,28.15736,8.378928,90.575195,9,2.681603264,50646,13.44,4.86,68260451
4/1/2011,12.524209,29.11106,8.505539,94.742119,9.1,3.163630859,50897,13.44,4.86,68370985
4/4/2011,12.524209,29.19775,8.731630,94.706482,9.1,3.163630859,50897,13.44,4.86,68370985
4/5/2011,12.590323,29.90469,8.686412,94.834679,9.1,3.163630859,50897,13.44,4.86,68370985
4/6/2011,12.694221,29.91802,8.638933,95.660942,9.1,3.163630859,50897,13.44,4.86,68370985
4/7/2011,12.486430,30.11143,8.808501,96.430229,9.1,3.163630859,50897,13.44,4.87,68370985
4/8/2011,12.420314,29.75796,8.505539,94.428673,9.1,3.163630859,50897,13.44,4.87,68370985
4/11/2011,12.051956,29.27778,8.514583,94.001312,9.1,3.163630859,50897,13.44,4.87,68370985
4/12/2011,11.910276,28.98434,8.306579,92.6978,9.1,3.163630859,50897,13.44,4.87,68370985
4/13/2011,12.939795,29.71128,8.387972,96.266411,9.1,3.163630859,50897,13.44,4.87,68370985
4/14/2011,13.166476,29.74463,8.360841,96.131081,9.1,3.163630859,50897,13.44,4.91,68370985
4/15/2011,13.223150,29.43117,8.397016,98.624077,9.1,3.163630859,50897,13.44,4.91,68370985
4/18/2011,13.005911,30.51158,8.369885,100.077179,9.1,3.163630859,50897,13.44,4.91,68370985
4/19/2011,12.561992,30.14478,8.324667,98.95887,9.1,3.163630859,50897,13.44,4.91,68370985
4/20/2011,12.656444,30.57827,8.442234,105.362358,9.1,3.163630859,50897,13.44,4.91,68370985
4/21/2011,12.646996,30.65830,9.039114,105.212807,9.1,3.163630859,50897,13.44,4.8,68370985
4/25/2011,12.599771,30.67164,9.088854,104.828178,9.1,3.163630859,50897,13.44,4.8,68370985
4/26/2011,12.297529,30.80503,9.025548,104.130112,9.1,3.163630859,50897,13.44,4.8,68370985
4/27/2011,12.240856,31.00511,9.086593,104.53611,9.1,3.163630859,50897,13.44,4.8,68370985
4/28/2011,11.976393,30.85172,9.068506,103.788231,9.1,3.163630859,50897,13.44,4.78,68370985
4/29/2011,11.957501,31.35189,9.045896,105.174774,9.1,3.163630859,50897,13.44,4.78,68370985
5/2/2011,12.288082,31.68535,8.971286,105.68943,9,3.568645785,50897,12.89,4.78,69192188
5/3/2011,12.174741,30.59161,8.745196,104.410027,9,3.568645785,50897,12.89,4.78,69192188
5/4/2011,13.430939,28.36410,8.745196,102.301567,9,3.568645785,50897,12.89,4.78,69192188
5/5/2011,13.525389,28.46414,8.709021,102.701813,9,3.568645785,50897,12.89,4.71,69192188
5/6/2011,13.648174,28.87096,8.514583,103.166389,9,3.568645785,50897,12.89,4.71,69192188
5/9/2011,13.874857,28.82428,8.616324,103.430855,9,3.568645785,50897,12.89,4.71,69192188
5/10/2011,14.129875,28.81093,8.858241,107.026016,9,3.568645785,50897,12.89,4.71,69192188
5/11/2011,13.893750,29.41116,8.758761,106.232635,9,3.568645785,50897,12.89,4.71,69192188
5/12/2011,13.610397,28.93765,8.932851,104.946075,9,3.568645785,50897,12.89,4.63,69192188
5/13/2011,13.903195,28.41078,8.783631,104.545845,9,3.568645785,50897,12.89,4.63,69192188
5/16/2011,13.553729,27.38373,8.609541,100.450348,9,3.568645785,50897,12.89,4.63,69192188
5/17/2011,13.742628,27.56380,8.670586,102.101418,9,3.568645785,50897,12.89,4.63,69192188
5/18/2011,14.214884,27.73720,8.808501,104.967529,9,3.568645785,50897,12.89,4.63,69192188
5/19/2011,14.658803,27.99062,8.846936,105.074768,9,3.568645785,50897,12.89,4.61,69192188
5/20/2011,14.526572,27.83724,8.799457,103.62381,9,3.568645785,50897,12.89,4.61,69192188
5/23/2011,14.101540,26.75016,8.577888,101.829803,9,3.568645785,50897,12.89,4.61,69192188
5/24/2011,14.110987,26.55008,8.693195,101.315201,9,3.568645785,50897,12.89,4.61,69192188
5/25/2011,14.668249,27.16365,9.041375,102.315826,9,3.568645785,50897,12.89,4.61,69192188
5/26/2011,14.847709,27.82389,9.106941,103.881149,9,3.568645785,50897,12.89,4.6,69192188
5/27/2011,14.545464,27.59715,9.140855,104.638733,9,3.568645785,50897,12.89,4.6,69192188
5/31/2011,14.233770,27.70385,9.156681,104.724533,9,3.568645785,50897,12.89,4.6,69192188
6/1/2011,13.704845,27.99062,8.912503,104.2528,9.1,3.558828252,50897,12.89,4.6,68606237
6/2/2011,13.950421,28.13735,8.862763,104.538696,9.1,3.558828252,50897,12.89,4.55,68606237
6/3/2011,13.402603,28.06398,8.636672,102.501656,9.1,3.558828252,50897,12.89,4.55,68606237
6/6/2011,12.996467,26.95690,8.528148,100.993568,9.1,3.558828252,50897,12.89,4.55,68606237
6/7/2011,12.760336,26.89688,8.516844,97.26973,9.1,3.558828252,50897,12.89,4.55,68606237
6/8/2011,12.165298,26.70347,8.528148,96.204796,9.1,3.558828252,50897,12.89,4.55,68606237
6/9/2011,12.316417,26.43671,8.512322,96.633621,9.1,3.558828252,50897,12.89,4.49,68606237
6/10/2011,11.853606,25.88315,8.385711,94.339279,9.1,3.558828252,50897,12.89,4.49,68606237
6/13/2011,11.806385,25.86315,8.367624,92.759682,9.1,3.558828252,50897,12.89,4.49,68606237
6/14/2011,12.155852,26.39669,8.632150,95.104057,9.1,3.558828252,50897,12.89,4.49,68606237
6/15/2011,11.768600,26.14993,8.482930,93.181404,9.1,3.558828252,50897,12.89,4.49,68606237
6/16/2011,11.447468,25.70976,8.374407,92.881203,9.1,3.558828252,50897,12.89,4.5,68606237
6/17/2011,11.428576,25.47634,8.390233,92.488106,9.1,3.558828252,50897,12.89,4.5,68606237
6/20/2011,11.230229,25.22291,8.679629,94.539429,9.1,3.558828252,50897,12.89,4.5,68606237
6/21/2011,11.645814,26.08324,8.969026,96.797997,9.1,3.558828252,50897,12.89,4.5,68606237
6/22/2011,11.475802,26.04990,8.887633,95.111229,9.1,3.558828252,50897,12.89,4.5,68606237
6/23/2011,11.759155,26.37668,8.944156,94.953957,9.1,3.558828252,50897,12.89,4.5,68606237
6/24/2011,11.523028,26.13659,8.894416,93.867561,9.1,3.558828252,50897,12.89,4.5,68606237
6/27/2011,11.825273,26.80351,8.917025,95.990334,9.1,3.558828252,50897,12.89,4.5,68606237
6/28/2011,12.231412,28.07732,9.122767,99.656982,9.1,3.558828252,50897,12.89,4.5,68606237
6/29/2011,12.221965,27.75721,9.048157,100.214478,9.1,3.558828252,50897,12.89,4.5,68606237
6/30/2011,12.476983,28.15069,9.120506,102.594597,9.1,3.558828252,50897,12.89,4.51,68606237
7/1/2011,12.930350,29.27111,9.287814,106.904518,9,3.628715982,50769,12.89,4.51,69521140
7/5/2011,12.939795,29.41116,9.387294,108.040909,9,3.628715982,50769,12.89,4.51,69521140
7/6/2011,13.194814,29.22443,9.310423,109.563354,9,3.628715982,50769,12.89,4.51,69521140
7/7/2011,13.912640,30.21147,9.430251,112.565254,9,3.628715982,50769,12.89,4.6,69521140
7/8/2011,14.129875,30.68498,9.423468,115.181267,9,3.628715982,50769,12.89,4.6,69521140
7/11/2011,13.289260,29.30446,9.106941,112.079239,9,3.628715982,50769,12.89,4.6,69521140
7/12/2011,13.685956,28.91098,9.143116,112.122124,9,3.628715982,50769,12.89,4.6,69521140
7/13/2011,14.025982,29.54455,9.292336,111.750511,9,3.628715982,50769,12.89,4.6,69521140
7/14/2011,13.903195,29.72461,9.170246,113.487305,9,3.628715982,50769,12.89,4.51,69521140
7/15/2011,14.101540,30.01140,9.030070,116.231926,9,3.628715982,50769,12.89,4.51,69521140
7/18/2011,13.969309,29.45785,9.027809,117.854385,9,3.628715982,50769,12.89,4.51,69521140
7/19/2011,14.592685,30.11143,9.129550,115.981796,9,3.628715982,50769,12.89,4.51,69521140
7/20/2011,14.564353,30.27149,9.294596,114.48793,9,3.628715982,50769,12.89,4.51,69521140
7/21/2011,14.715473,30.79836,9.837215,117.046791,9,3.628715982,50769,12.89,4.52,69521140
7/22/2011,14.923266,31.09848,9.945738,118.111725,9,3.628715982,50769,12.89,4.52,69521140
7/25/2011,14.951600,30.79836,9.823649,117.66143,9,3.628715982,50769,12.89,4.52,69521140
7/26/2011,14.989381,30.87839,9.712865,117.668602,9,3.628715982,50769,12.89,4.52,69521140
7/27/2011,14.573799,31.60533,9.611124,114.11264,9,3.628715982,50769,12.89,4.52,69521140
7/28/2011,14.451013,31.43861,9.570427,111.431374,9,3.628715982,50769,12.89,4.55,69521140
7/29/2011,14.271554,31.46528,9.479991,110.17672,9,3.628715982,50769,12.89,4.55,69521140
8/1/2011,14.366008,31.99215,9.427990,110.556725,9,3.771208179,50769,12.28,4.55,68847456
8/2/2011,13.109807,30.41153,9.041375,105.265808,9,3.771208179,50769,12.28,4.55,68847456
8/3/2011,13.402603,31.20518,9.059462,108.793083,9,3.771208179,50769,12.28,4.55,68847456
8/4/2011,11.957501,28.84428,8.571106,101.13636,9,3.771208179,50769,12.28,4.39,68847456
8/5/2011,11.957501,27.92393,8.550757,100.30471,9,3.771208179,50769,12.28,4.39,68847456
8/8/2011,10.899650,24.89611,7.815962,90.984718,9,3.771208179,50769,12.28,4.39,68847456
8/9/2011,10.559628,26.67679,8.073706,100.139824,9,3.771208179,50769,12.28,4.39,68847456
8/10/2011,9.756792,26.28998,7.802397,96.555214,9,3.771208179,50769,12.28,4.39,68847456
8/11/2011,10.550181,28.41078,8.311101,101.028801,9,3.771208179,50769,12.28,4.32,68847456
8/12/2011,10.890206,29.07103,8.430929,104.183281,9,3.771208179,50769,12.28,4.32,68847456
8/15/2011,11.390798,29.95804,8.831110,106.893234,9,3.771208179,50769,12.28,4.32,68847456
8/16/2011,10.956323,29.54455,8.724847,105.301682,9,3.771208179,50769,12.28,4.32,68847456
8/17/2011,10.899650,29.53788,8.580149,105.817856,9,3.771208179,50769,12.28,4.32,68847456
8/18/2011,9.445107,28.05731,8.121185,97.501541,9,3.771208179,50769,12.28,4.15,68847456
8/19/2011,8.972848,27.60381,8.121185,94.160698,9,3.771208179,50769,12.28,4.15,68847456
8/22/2011,8.642270,27.05694,8.139272,93.185661,9,3.771208179,50769,12.28,4.15,68847456
8/23/2011,8.736725,28.57751,8.354058,99.035744,9,3.771208179,50769,12.28,4.15,68847456
8/24/2011,9.671788,29.07770,8.557540,100.276039,9,3.771208179,50769,12.28,4.15,68847456
8/25/2011,9.265649,28.08400,8.109880,98.354698,9,3.771208179,50769,12.28,4.22,68847456
8/26/2011,9.709567,29.23109,8.354058,100.613007,9,3.771208179,50769,12.28,4.22,68847456
8/29/2011,10.540736,30.55160,8.745196,105.46656,9,3.771208179,50769,12.28,4.22,68847456
8/30/2011,10.540736,31.34523,9.009722,110.047691,9,3.771208179,50769,12.28,4.22,68847456
8/31/2011,10.455731,31.05846,9.000678,110.922356,9,3.771208179,50769,12.28,4.22,68847456
